,scaling_technique,model,best_score_f1
2208,"['C4', 'C13', 'C20']",comnbayes,0.573226334706544
2209,"['C4', 'C13', 'C20']",svc,0.49961707352625
2210,"['C4', 'C13', 'C21']",knn,0.3735653455519413
2211,"['C4', 'C13', 'C21']",dt,0.45344476778992115
2212,"['C4', 'C13', 'C21']",gnbayes,0.5244451233242804
2213,"['C4', 'C13', 'C21']",comnbayes,0.5759521758784099
2214,"['C4', 'C13', 'C21']",svc,0.4822873756293811
2215,"['C4', 'C13', 'C22']",knn,0.38271301326470886
2216,"['C4', 'C13', 'C22']",dt,0.4244324516045063
2217,"['C4', 'C13', 'C22']",gnbayes,0.5276081401064789
2218,"['C4', 'C13', 'C22']",comnbayes,0.5763693685228184
2219,"['C4', 'C13', 'C22']",svc,0.4961158918757703
2220,"['C4', 'C13', 'C23']",knn,0.42111243548048405
2221,"['C4', 'C13', 'C23']",dt,0.4168799603757588
2222,"['C4', 'C13', 'C23']",gnbayes,0.5368269629140772
2223,"['C4', 'C13', 'C23']",comnbayes,0.5761350713979216
2224,"['C4', 'C13', 'C23']",svc,0.5106509160567388
2225,"['C4', 'C13', 'C24']",knn,0.42304028524293547
2226,"['C4', 'C13', 'C24']",dt,0.39756386779105246
2227,"['C4', 'C13', 'C24']",gnbayes,0.5536540023228586
2228,"['C4', 'C13', 'C24']",comnbayes,0.5722570129445352
2229,"['C4', 'C13', 'C24']",svc,0.4983539153054951
2230,"['C4', 'C13', 'C27']",knn,0.4378819355923282
2231,"['C4', 'C13', 'C27']",dt,0.4195838129114202
2232,"['C4', 'C13', 'C27']",gnbayes,0.5354833686083178
2233,"['C4', 'C13', 'C27']",comnbayes,0.5723089448383213
2234,"['C4', 'C13', 'C27']",svc,0.507106264409809
2235,"['C4', 'C13', 'C28']",knn,0.3886082212050846
2236,"['C4', 'C13', 'C28']",dt,0.42081931316866567
2237,"['C4', 'C13', 'C28']",gnbayes,0.5373449811124527
2238,"['C4', 'C13', 'C28']",comnbayes,0.5757742942039564
2239,"['C4', 'C13', 'C28']",svc,0.4984556900024491
2240,"['C4', 'C13', 'C29']",knn,0.38176389711384406
2241,"['C4', 'C13', 'C29']",dt,0.4194480927504632
2242,"['C4', 'C13', 'C29']",gnbayes,0.5233372802703815
2243,"['C4', 'C13', 'C29']",comnbayes,0.5762825213782984
2244,"['C4', 'C13', 'C29']",svc,0.5070986080861857
2245,"['C4', 'C14', 'C16']",knn,0.404922859659692
2246,"['C4', 'C14', 'C16']",dt,0.42814526857682217
2247,"['C4', 'C14', 'C16']",gnbayes,0.5582772423819808
2248,"['C4', 'C14', 'C16']",comnbayes,0.5850420922488083
2249,"['C4', 'C14', 'C16']",svc,0.5061065316000753
2250,"['C4', 'C14', 'C18']",knn,0.3915899630564474
2251,"['C4', 'C14', 'C18']",dt,0.4424264834319855
2252,"['C4', 'C14', 'C18']",gnbayes,0.5452883179756385
2253,"['C4', 'C14', 'C18']",comnbayes,0.5765455974477397
2254,"['C4', 'C14', 'C18']",svc,0.5085618584702228
2255,"['C4', 'C14', 'C19']",knn,0.3960744767806659
2256,"['C4', 'C14', 'C19']",dt,0.4225987079687828
2257,"['C4', 'C14', 'C19']",gnbayes,0.5498123168442776
2258,"['C4', 'C14', 'C19']",comnbayes,0.5885066392218836
2259,"['C4', 'C14', 'C19']",svc,0.5182036619694885
2260,"['C4', 'C14', 'C20']",knn,0.37241445657189565
2261,"['C4', 'C14', 'C20']",dt,0.4510041526314512
2262,"['C4', 'C14', 'C20']",gnbayes,0.5616578427981362
2263,"['C4', 'C14', 'C20']",comnbayes,0.5848652022388665
2264,"['C4', 'C14', 'C20']",svc,0.5068794044400551
2265,"['C4', 'C14', 'C21']",knn,0.38320495408791444
2266,"['C4', 'C14', 'C21']",dt,0.44855315106253785
2267,"['C4', 'C14', 'C21']",gnbayes,0.5448217871115478
2268,"['C4', 'C14', 'C21']",comnbayes,0.5825237773541505
2269,"['C4', 'C14', 'C21']",svc,0.49899563532622365
2270,"['C4', 'C14', 'C22']",knn,0.40347503335999385
2271,"['C4', 'C14', 'C22']",dt,0.44959405120287305
2272,"['C4', 'C14', 'C22']",gnbayes,0.5558259899307283
2273,"['C4', 'C14', 'C22']",comnbayes,0.5842288130812723
2274,"['C4', 'C14', 'C22']",svc,0.5098049523703323
2275,"['C4', 'C14', 'C23']",knn,0.3842934163218625
2276,"['C4', 'C14', 'C23']",dt,0.42779164472579856
2277,"['C4', 'C14', 'C23']",gnbayes,0.569295315904199
2278,"['C4', 'C14', 'C23']",comnbayes,0.5845523810943756
2279,"['C4', 'C14', 'C23']",svc,0.5414921531536117
2280,"['C4', 'C14', 'C24']",knn,0.3980027475943528
2281,"['C4', 'C14', 'C24']",dt,0.42681975362411534
2282,"['C4', 'C14', 'C24']",gnbayes,0.5653490051992774
2283,"['C4', 'C14', 'C24']",comnbayes,0.5845999757791128
2284,"['C4', 'C14', 'C24']",svc,0.4987294925046323
2285,"['C4', 'C14', 'C27']",knn,0.432192160172181
2286,"['C4', 'C14', 'C27']",dt,0.44137266537703546
2287,"['C4', 'C14', 'C27']",gnbayes,0.5521638481754656
2288,"['C4', 'C14', 'C27']",comnbayes,0.5817282559293736
2289,"['C4', 'C14', 'C27']",svc,0.529229642343005
2290,"['C4', 'C14', 'C28']",knn,0.37205648220507437
2291,"['C4', 'C14', 'C28']",dt,0.4368952854163459
2292,"['C4', 'C14', 'C28']",gnbayes,0.5518794372424349
2293,"['C4', 'C14', 'C28']",comnbayes,0.5768878913433974
2294,"['C4', 'C14', 'C28']",svc,0.5074164089878376
2295,"['C4', 'C14', 'C29']",knn,0.4226096191631717
2296,"['C4', 'C14', 'C29']",dt,0.4443174256860326
2297,"['C4', 'C14', 'C29']",gnbayes,0.5614258934263874
2298,"['C4', 'C14', 'C29']",comnbayes,0.5897522069193918
2299,"['C4', 'C14', 'C29']",svc,0.5131594552714702
2300,"['C4', 'C16', 'C18']",knn,0.42481082754921917
2301,"['C4', 'C16', 'C18']",dt,0.439094523536248
2302,"['C4', 'C16', 'C18']",gnbayes,0.5514889342756062
2303,"['C4', 'C16', 'C18']",comnbayes,0.5816413492225365
2304,"['C4', 'C16', 'C18']",svc,0.5039680388750343
2305,"['C4', 'C16', 'C19']",knn,0.3918682676265336
2306,"['C4', 'C16', 'C19']",dt,0.4254753089176247
2307,"['C4', 'C16', 'C19']",gnbayes,0.5439083559022757
2308,"['C4', 'C16', 'C19']",comnbayes,0.5879441159022907
2309,"['C4', 'C16', 'C19']",svc,0.5119636247725275
2310,"['C4', 'C16', 'C20']",knn,0.4393034644254389
2311,"['C4', 'C16', 'C20']",dt,0.44276626431065635
2312,"['C4', 'C16', 'C20']",gnbayes,0.5591834464138308
2313,"['C4', 'C16', 'C20']",comnbayes,0.5841905086751276
2314,"['C4', 'C16', 'C20']",svc,0.5112119031866537
2315,"['C4', 'C16', 'C21']",knn,0.41097146533951384
2316,"['C4', 'C16', 'C21']",dt,0.46183778887946636
2317,"['C4', 'C16', 'C21']",gnbayes,0.5390171546879621
2318,"['C4', 'C16', 'C21']",comnbayes,0.5767832879259726
2319,"['C4', 'C16', 'C21']",svc,0.47895452336982247
2320,"['C4', 'C16', 'C22']",knn,0.41304215988530685
2321,"['C4', 'C16', 'C22']",dt,0.43659730152608256
2322,"['C4', 'C16', 'C22']",gnbayes,0.5558850173998785
2323,"['C4', 'C16', 'C22']",comnbayes,0.5878961795179817
2324,"['C4', 'C16', 'C22']",svc,0.5319415953667723
2325,"['C4', 'C16', 'C23']",knn,0.4413439575684605
2326,"['C4', 'C16', 'C23']",dt,0.423425698428865
2327,"['C4', 'C16', 'C23']",gnbayes,0.5593246783206791
2328,"['C4', 'C16', 'C23']",comnbayes,0.585384038134628
2329,"['C4', 'C16', 'C23']",svc,0.535407005139412
2330,"['C4', 'C16', 'C24']",knn,0.4415718998577747
2331,"['C4', 'C16', 'C24']",dt,0.4431874533567621
2332,"['C4', 'C16', 'C24']",gnbayes,0.5593837101433261
2333,"['C4', 'C16', 'C24']",comnbayes,0.5843734625439144
2334,"['C4', 'C16', 'C24']",svc,0.5172293579893119
2335,"['C4', 'C16', 'C27']",knn,0.442979985433506
2336,"['C4', 'C16', 'C27']",dt,0.44155055382808495
2337,"['C4', 'C16', 'C27']",gnbayes,0.549578376068867
2338,"['C4', 'C16', 'C27']",comnbayes,0.5797381582824908
2339,"['C4', 'C16', 'C27']",svc,0.537207193391404
2340,"['C4', 'C16', 'C28']",knn,0.4101185803444595
2341,"['C4', 'C16', 'C28']",dt,0.4159981698475512
2342,"['C4', 'C16', 'C28']",gnbayes,0.5371820776407307
2343,"['C4', 'C16', 'C28']",comnbayes,0.5801718914324846
2344,"['C4', 'C16', 'C28']",svc,0.4979778875767614
2345,"['C4', 'C16', 'C29']",knn,0.4184545514178445
2346,"['C4', 'C16', 'C29']",dt,0.4302684187242846
2347,"['C4', 'C16', 'C29']",gnbayes,0.5622127208654722
2348,"['C4', 'C16', 'C29']",comnbayes,0.5897683970128388
2349,"['C4', 'C16', 'C29']",svc,0.5256485748074226
2350,"['C4', 'C18', 'C19']",knn,0.38304804237950096
2351,"['C4', 'C18', 'C19']",dt,0.4194150443622098
2352,"['C4', 'C18', 'C19']",gnbayes,0.5371599540770609
2353,"['C4', 'C18', 'C19']",comnbayes,0.5908154782235563
2354,"['C4', 'C18', 'C19']",svc,0.4912478292907383
2355,"['C4', 'C18', 'C20']",knn,0.4222464951096977
2356,"['C4', 'C18', 'C20']",dt,0.4336189163525579
2357,"['C4', 'C18', 'C20']",gnbayes,0.547366408016565
2358,"['C4', 'C18', 'C20']",comnbayes,0.5792158782451224
2359,"['C4', 'C18', 'C20']",svc,0.5081176992505102
2360,"['C4', 'C18', 'C21']",knn,0.37475989615524496
2361,"['C4', 'C18', 'C21']",dt,0.4483441889507179
2362,"['C4', 'C18', 'C21']",gnbayes,0.5375097776865653
2363,"['C4', 'C18', 'C21']",comnbayes,0.5735544090257712
2364,"['C4', 'C18', 'C21']",svc,0.4835564431732071
2365,"['C4', 'C18', 'C22']",knn,0.4292663029383189
2366,"['C4', 'C18', 'C22']",dt,0.4166819145515598
2367,"['C4', 'C18', 'C22']",gnbayes,0.5385662603704542
2368,"['C4', 'C18', 'C22']",comnbayes,0.5784036298859008
2369,"['C4', 'C18', 'C22']",svc,0.5296793847973972
2370,"['C4', 'C18', 'C23']",knn,0.4090976737115136
2371,"['C4', 'C18', 'C23']",dt,0.4082471367106755
2372,"['C4', 'C18', 'C23']",gnbayes,0.554391586337091
2373,"['C4', 'C18', 'C23']",comnbayes,0.583154968121981
2374,"['C4', 'C18', 'C23']",svc,0.5120303951929284
2375,"['C4', 'C18', 'C24']",knn,0.42942733404277444
2376,"['C4', 'C18', 'C24']",dt,0.425087645199266
2377,"['C4', 'C18', 'C24']",gnbayes,0.5377282785587736
2378,"['C4', 'C18', 'C24']",comnbayes,0.5820259397871339
2379,"['C4', 'C18', 'C24']",svc,0.5160065961325018
2380,"['C4', 'C18', 'C27']",knn,0.44980283311784125
2381,"['C4', 'C18', 'C27']",dt,0.4364315621027102
2382,"['C4', 'C18', 'C27']",gnbayes,0.5446945003683548
2383,"['C4', 'C18', 'C27']",comnbayes,0.5786009655856567
2384,"['C4', 'C18', 'C27']",svc,0.5282553486048072
2385,"['C4', 'C18', 'C28']",knn,0.41348760059152034
2386,"['C4', 'C18', 'C28']",dt,0.43892875452150515
2387,"['C4', 'C18', 'C28']",gnbayes,0.5331777091384838
2388,"['C4', 'C18', 'C28']",comnbayes,0.5679854871091479
2389,"['C4', 'C18', 'C28']",svc,0.5108846395367577
2390,"['C4', 'C18', 'C29']",knn,0.39788372808000116
2391,"['C4', 'C18', 'C29']",dt,0.42622310780003214
2392,"['C4', 'C18', 'C29']",gnbayes,0.5495500421838189
2393,"['C4', 'C18', 'C29']",comnbayes,0.5804279806735126
2394,"['C4', 'C18', 'C29']",svc,0.511000454924598
2395,"['C4', 'C19', 'C20']",knn,0.3641256784220302
2396,"['C4', 'C19', 'C20']",dt,0.42540819080668707
2397,"['C4', 'C19', 'C20']",gnbayes,0.5486595221712958
2398,"['C4', 'C19', 'C20']",comnbayes,0.5997867986871592
2399,"['C4', 'C19', 'C20']",svc,0.5186405485860959
2400,"['C4', 'C19', 'C21']",knn,0.35055023252121675
2401,"['C4', 'C19', 'C21']",dt,0.445967841147678
2402,"['C4', 'C19', 'C21']",gnbayes,0.5347491858389619
2403,"['C4', 'C19', 'C21']",comnbayes,0.5829883713863901
2404,"['C4', 'C19', 'C21']",svc,0.48705475875356763
2405,"['C4', 'C19', 'C22']",knn,0.34827555092978335
2406,"['C4', 'C19', 'C22']",dt,0.4499419416562274
2407,"['C4', 'C19', 'C22']",gnbayes,0.5473665453957179
2408,"['C4', 'C19', 'C22']",comnbayes,0.6041664453592819
2409,"['C4', 'C19', 'C22']",svc,0.5249141156316426
2410,"['C4', 'C19', 'C23']",knn,0.38123974934595
2411,"['C4', 'C19', 'C23']",dt,0.4429618933357535
2412,"['C4', 'C19', 'C23']",gnbayes,0.5617515537154385
2413,"['C4', 'C19', 'C23']",comnbayes,0.6030015615553295
2414,"['C4', 'C19', 'C23']",svc,0.5351125596668027
2415,"['C4', 'C19', 'C24']",knn,0.3598227502092071
2416,"['C4', 'C19', 'C24']",dt,0.4272097232447969
2417,"['C4', 'C19', 'C24']",gnbayes,0.5572332336658605
2418,"['C4', 'C19', 'C24']",comnbayes,0.5782552922930333
2419,"['C4', 'C19', 'C24']",svc,0.5265751160900586
2420,"['C4', 'C19', 'C27']",knn,0.39344083306094635
2421,"['C4', 'C19', 'C27']",dt,0.4449800971272584
2422,"['C4', 'C19', 'C27']",gnbayes,0.5444398358424318
2423,"['C4', 'C19', 'C27']",comnbayes,0.5892765290785126
2424,"['C4', 'C19', 'C27']",svc,0.5206269839531731
2425,"['C4', 'C19', 'C28']",knn,0.3823307191656215
2426,"['C4', 'C19', 'C28']",dt,0.4096054147614249
2427,"['C4', 'C19', 'C28']",gnbayes,0.5317667384487956
2428,"['C4', 'C19', 'C28']",comnbayes,0.5847712058056886
2429,"['C4', 'C19', 'C28']",svc,0.5054829229730138
2430,"['C4', 'C19', 'C29']",knn,0.36974001017004865
2431,"['C4', 'C19', 'C29']",dt,0.43635417929863196
2432,"['C4', 'C19', 'C29']",gnbayes,0.5412134594620751
2433,"['C4', 'C19', 'C29']",comnbayes,0.5972713548180019
2434,"['C4', 'C19', 'C29']",svc,0.5172260058745013
2435,"['C4', 'C20', 'C21']",knn,0.3961050159149989
2436,"['C4', 'C20', 'C21']",dt,0.4711932740938388
2437,"['C4', 'C20', 'C21']",gnbayes,0.5336553736118953
2438,"['C4', 'C20', 'C21']",comnbayes,0.577333803148587
2439,"['C4', 'C20', 'C21']",svc,0.49218543296852335
2440,"['C4', 'C20', 'C22']",knn,0.4135434380514801
2441,"['C4', 'C20', 'C22']",dt,0.43241931864255967
2442,"['C4', 'C20', 'C22']",gnbayes,0.5518113420300443
2443,"['C4', 'C20', 'C22']",comnbayes,0.5832091411356751
2444,"['C4', 'C20', 'C22']",svc,0.5190597508263413
2445,"['C4', 'C20', 'C23']",knn,0.41810180149424025
2446,"['C4', 'C20', 'C23']",dt,0.4244738915773361
2447,"['C4', 'C20', 'C23']",gnbayes,0.5721162167337518
2448,"['C4', 'C20', 'C23']",comnbayes,0.5885054175045547
2449,"['C4', 'C20', 'C23']",svc,0.5210274255159107
2450,"['C4', 'C20', 'C24']",knn,0.41398578322053625
2451,"['C4', 'C20', 'C24']",dt,0.45044489638804225
2452,"['C4', 'C20', 'C24']",gnbayes,0.5489014277554174
2453,"['C4', 'C20', 'C24']",comnbayes,0.5831497850691745
2454,"['C4', 'C20', 'C24']",svc,0.5147416985524895
2455,"['C4', 'C20', 'C27']",knn,0.46064070537085594
2456,"['C4', 'C20', 'C27']",dt,0.4542254888664184
2457,"['C4', 'C20', 'C27']",gnbayes,0.5534122443582706
2458,"['C4', 'C20', 'C27']",comnbayes,0.5852276544608419
2459,"['C4', 'C20', 'C27']",svc,0.5123863227482754
2460,"['C4', 'C20', 'C28']",knn,0.42199670416622687
2461,"['C4', 'C20', 'C28']",dt,0.4258887225860222
2462,"['C4', 'C20', 'C28']",gnbayes,0.5446407689649682
2463,"['C4', 'C20', 'C28']",comnbayes,0.578030099754567
2464,"['C4', 'C20', 'C28']",svc,0.5198575531199721
2465,"['C4', 'C20', 'C29']",knn,0.4213815496912491
2466,"['C4', 'C20', 'C29']",dt,0.45309220850799914
2467,"['C4', 'C20', 'C29']",gnbayes,0.5550395554940789
2468,"['C4', 'C20', 'C29']",comnbayes,0.5889684003132183
2469,"['C4', 'C20', 'C29']",svc,0.5031424632361445
2470,"['C4', 'C21', 'C22']",knn,0.41357316074005307
2471,"['C4', 'C21', 'C22']",dt,0.4570204193984286
2472,"['C4', 'C21', 'C22']",gnbayes,0.5358012300639832
2473,"['C4', 'C21', 'C22']",comnbayes,0.5772171837628098
2474,"['C4', 'C21', 'C22']",svc,0.4953588143235345
2475,"['C4', 'C21', 'C23']",knn,0.3757544067325086
2476,"['C4', 'C21', 'C23']",dt,0.44478654199315015
2477,"['C4', 'C21', 'C23']",gnbayes,0.5472563154109656
2478,"['C4', 'C21', 'C23']",comnbayes,0.5779619714864201
2479,"['C4', 'C21', 'C23']",svc,0.5090749770012637
2480,"['C4', 'C21', 'C24']",knn,0.3600277832852846
2481,"['C4', 'C21', 'C24']",dt,0.4383187318459596
2482,"['C4', 'C21', 'C24']",gnbayes,0.5370742819251254
2483,"['C4', 'C21', 'C24']",comnbayes,0.5651142044103177
2484,"['C4', 'C21', 'C24']",svc,0.487034685676213
2485,"['C4', 'C21', 'C27']",knn,0.4133794224433582
2486,"['C4', 'C21', 'C27']",dt,0.45763236134934254
2487,"['C4', 'C21', 'C27']",gnbayes,0.5322751343501991
2488,"['C4', 'C21', 'C27']",comnbayes,0.5811397455727434
2489,"['C4', 'C21', 'C27']",svc,0.49593334335625255
2490,"['C4', 'C21', 'C28']",knn,0.36221926007524297
2491,"['C4', 'C21', 'C28']",dt,0.4431656374508318
2492,"['C4', 'C21', 'C28']",gnbayes,0.544499298680951
2493,"['C4', 'C21', 'C28']",comnbayes,0.570201046401851
2494,"['C4', 'C21', 'C28']",svc,0.49919443372106304
2495,"['C4', 'C21', 'C29']",knn,0.40324490622956677
2496,"['C4', 'C21', 'C29']",dt,0.4600526355925226
2497,"['C4', 'C21', 'C29']",gnbayes,0.5371647022292503
2498,"['C4', 'C21', 'C29']",comnbayes,0.5781091847189785
2499,"['C4', 'C21', 'C29']",svc,0.4933246957354462
2500,"['C4', 'C22', 'C23']",knn,0.408767629132449
2501,"['C4', 'C22', 'C23']",dt,0.44108522933241046
2502,"['C4', 'C22', 'C23']",gnbayes,0.5645731889804717
2503,"['C4', 'C22', 'C23']",comnbayes,0.5873635511598613
2504,"['C4', 'C22', 'C23']",svc,0.5437844832649988
2505,"['C4', 'C22', 'C24']",knn,0.43082510834682497
2506,"['C4', 'C22', 'C24']",dt,0.440648712301879
2507,"['C4', 'C22', 'C24']",gnbayes,0.5541071479611377
2508,"['C4', 'C22', 'C24']",comnbayes,0.5809630405168649
2509,"['C4', 'C22', 'C24']",svc,0.5284689662109276
2510,"['C4', 'C22', 'C27']",knn,0.4438889157834085
2511,"['C4', 'C22', 'C27']",dt,0.47481900717315
2512,"['C4', 'C22', 'C27']",gnbayes,0.5536531296361017
2513,"['C4', 'C22', 'C27']",comnbayes,0.5879768143161381
2514,"['C4', 'C22', 'C27']",svc,0.5307127866995788
2515,"['C4', 'C22', 'C28']",knn,0.41953011970802523
2516,"['C4', 'C22', 'C28']",dt,0.4171403558302872
2517,"['C4', 'C22', 'C28']",gnbayes,0.5485822373731266
2518,"['C4', 'C22', 'C28']",comnbayes,0.5762588837052318
2519,"['C4', 'C22', 'C28']",svc,0.5091355535187051
2520,"['C4', 'C22', 'C29']",knn,0.42765256839141647
2521,"['C4', 'C22', 'C29']",dt,0.4479423924055797
2522,"['C4', 'C22', 'C29']",gnbayes,0.557484421634771
2523,"['C4', 'C22', 'C29']",comnbayes,0.5877771585016429
2524,"['C4', 'C22', 'C29']",svc,0.540229388624473
2525,"['C4', 'C23', 'C24']",knn,0.42264010830567733
2526,"['C4', 'C23', 'C24']",dt,0.43131592449908485
2527,"['C4', 'C23', 'C24']",gnbayes,0.5727251864688524
2528,"['C4', 'C23', 'C24']",comnbayes,0.5827703437053207
2529,"['C4', 'C23', 'C24']",svc,0.5270801949659208
2530,"['C4', 'C23', 'C27']",knn,0.4128359029958159
2531,"['C4', 'C23', 'C27']",dt,0.463024099955201
2532,"['C4', 'C23', 'C27']",gnbayes,0.5696601271882151
2533,"['C4', 'C23', 'C27']",comnbayes,0.5755177351428717
2534,"['C4', 'C23', 'C27']",svc,0.5227370874389331
2535,"['C4', 'C23', 'C28']",knn,0.3738788823472495
2536,"['C4', 'C23', 'C28']",dt,0.41110186071542704
2537,"['C4', 'C23', 'C28']",gnbayes,0.5623370921070394
2538,"['C4', 'C23', 'C28']",comnbayes,0.5842266170739314
2539,"['C4', 'C23', 'C28']",svc,0.5205322294593905
2540,"['C4', 'C23', 'C29']",knn,0.4028321824128468
2541,"['C4', 'C23', 'C29']",dt,0.44363478789587896
2542,"['C4', 'C23', 'C29']",gnbayes,0.569208162900108
2543,"['C4', 'C23', 'C29']",comnbayes,0.5872891298260777
2544,"['C4', 'C23', 'C29']",svc,0.5443426186610302
2545,"['C4', 'C24', 'C27']",knn,0.45293721225836825
2546,"['C4', 'C24', 'C27']",dt,0.4656455737345725
2547,"['C4', 'C24', 'C27']",gnbayes,0.5522041993261955
2548,"['C4', 'C24', 'C27']",comnbayes,0.573007274601654
2549,"['C4', 'C24', 'C27']",svc,0.5298533606603619
2550,"['C4', 'C24', 'C28']",knn,0.43660620421531854
2551,"['C4', 'C24', 'C28']",dt,0.42188819888542417
2552,"['C4', 'C24', 'C28']",gnbayes,0.5605333590122769
2553,"['C4', 'C24', 'C28']",comnbayes,0.5868622703054094
2554,"['C4', 'C24', 'C28']",svc,0.5034278109589978
2555,"['C4', 'C24', 'C29']",knn,0.4197491002511871
2556,"['C4', 'C24', 'C29']",dt,0.45476158661835947
2557,"['C4', 'C24', 'C29']",gnbayes,0.5572289825535606
2558,"['C4', 'C24', 'C29']",comnbayes,0.5834086800415316
2559,"['C4', 'C24', 'C29']",svc,0.5229661221452925
2560,"['C4', 'C27', 'C28']",knn,0.4303387636219373
2561,"['C4', 'C27', 'C28']",dt,0.4434259045035701
2562,"['C4', 'C27', 'C28']",gnbayes,0.5401668531803552
2563,"['C4', 'C27', 'C28']",comnbayes,0.5756815154837329
2564,"['C4', 'C27', 'C28']",svc,0.5266716076817176
2565,"['C4', 'C27', 'C29']",knn,0.45878944577161596
2566,"['C4', 'C27', 'C29']",dt,0.4643542952580864
2567,"['C4', 'C27', 'C29']",gnbayes,0.5478545886644988
2568,"['C4', 'C27', 'C29']",comnbayes,0.5830955661507887
2569,"['C4', 'C27', 'C29']",svc,0.5341960321143532
2570,"['C4', 'C28', 'C29']",knn,0.42670714006498783
2571,"['C4', 'C28', 'C29']",dt,0.418474129721991
2572,"['C4', 'C28', 'C29']",gnbayes,0.540392050995214
2573,"['C4', 'C28', 'C29']",comnbayes,0.5731487997120172
2574,"['C4', 'C28', 'C29']",svc,0.5187499417561996
2575,"['C5', 'C6', 'C7']",knn,0.2793785772922742
2576,"['C5', 'C6', 'C7']",dt,0.38466897821139673
2577,"['C5', 'C6', 'C7']",gnbayes,0.4030940884082311
2578,"['C5', 'C6', 'C7']",comnbayes,0.4833903781382204
2579,"['C5', 'C6', 'C7']",svc,0.3939653894942908
2580,"['C5', 'C6', 'C8']",knn,0.34844725765778395
2581,"['C5', 'C6', 'C8']",dt,0.46122346167862804
2582,"['C5', 'C6', 'C8']",gnbayes,0.509234240865599
2583,"['C5', 'C6', 'C8']",comnbayes,0.575922347982743
2584,"['C5', 'C6', 'C8']",svc,0.49449491113944893
2585,"['C5', 'C6', 'C9']",knn,0.38972366978828143
2586,"['C5', 'C6', 'C9']",dt,0.4231697610429042
2587,"['C5', 'C6', 'C9']",gnbayes,0.5061469032057268
2588,"['C5', 'C6', 'C9']",comnbayes,0.5690034560811628
2589,"['C5', 'C6', 'C9']",svc,0.46951712931332396
2590,"['C5', 'C6', 'C13']",knn,0.39201921353075364
2591,"['C5', 'C6', 'C13']",dt,0.4090511832710976
2592,"['C5', 'C6', 'C13']",gnbayes,0.5132055078694477
2593,"['C5', 'C6', 'C13']",comnbayes,0.5773940984703636
2594,"['C5', 'C6', 'C13']",svc,0.4928428409672387
2595,"['C5', 'C6', 'C14']",knn,0.357516836019158
2596,"['C5', 'C6', 'C14']",dt,0.4349473435716976
2597,"['C5', 'C6', 'C14']",gnbayes,0.5200600480522762
2598,"['C5', 'C6', 'C14']",comnbayes,0.5814677472480695
2599,"['C5', 'C6', 'C14']",svc,0.49268381162756525
2600,"['C5', 'C6', 'C16']",knn,0.3689962709850575
2601,"['C5', 'C6', 'C16']",dt,0.4505845681036199
2602,"['C5', 'C6', 'C16']",gnbayes,0.5124319228739713
2603,"['C5', 'C6', 'C16']",comnbayes,0.577824241923121
2604,"['C5', 'C6', 'C16']",svc,0.4888776791035605
2605,"['C5', 'C6', 'C18']",knn,0.3722116209279239
2606,"['C5', 'C6', 'C18']",dt,0.4166332501942482
2607,"['C5', 'C6', 'C18']",gnbayes,0.5074513646761529
2608,"['C5', 'C6', 'C18']",comnbayes,0.5789177266173801
2609,"['C5', 'C6', 'C18']",svc,0.48591485462226147
2610,"['C5', 'C6', 'C19']",knn,0.3147020074264656
2611,"['C5', 'C6', 'C19']",dt,0.4231948486069941
2612,"['C5', 'C6', 'C19']",gnbayes,0.5069113404474523
2613,"['C5', 'C6', 'C19']",comnbayes,0.5901331339225379
2614,"['C5', 'C6', 'C19']",svc,0.4725829423798202
2615,"['C5', 'C6', 'C20']",knn,0.38074054466261675
2616,"['C5', 'C6', 'C20']",dt,0.433544386637098
2617,"['C5', 'C6', 'C20']",gnbayes,0.5234212579872957
2618,"['C5', 'C6', 'C20']",comnbayes,0.5846100973776791
2619,"['C5', 'C6', 'C20']",svc,0.4814591862967109
2620,"['C5', 'C6', 'C21']",knn,0.3806035193159413
2621,"['C5', 'C6', 'C21']",dt,0.42871842225262197
2622,"['C5', 'C6', 'C21']",gnbayes,0.5192889266164675
2623,"['C5', 'C6', 'C21']",comnbayes,0.5783544696533857
2624,"['C5', 'C6', 'C21']",svc,0.4562697238245973
2625,"['C5', 'C6', 'C22']",knn,0.36288978101396774
2626,"['C5', 'C6', 'C22']",dt,0.45262990880038956
2627,"['C5', 'C6', 'C22']",gnbayes,0.5144565013250001
2628,"['C5', 'C6', 'C22']",comnbayes,0.5816600541297618
2629,"['C5', 'C6', 'C22']",svc,0.48638995662539963
2630,"['C5', 'C6', 'C23']",knn,0.40461946768108514
2631,"['C5', 'C6', 'C23']",dt,0.4550173017558462
2632,"['C5', 'C6', 'C23']",gnbayes,0.5176887621985149
2633,"['C5', 'C6', 'C23']",comnbayes,0.5854733099954612
2634,"['C5', 'C6', 'C23']",svc,0.49596900791357756
2635,"['C5', 'C6', 'C24']",knn,0.40330094223357715
2636,"['C5', 'C6', 'C24']",dt,0.44904265794844234
2637,"['C5', 'C6', 'C24']",gnbayes,0.5124350434270308
2638,"['C5', 'C6', 'C24']",comnbayes,0.5789040142878654
2639,"['C5', 'C6', 'C24']",svc,0.4640623617100463
2640,"['C5', 'C6', 'C27']",knn,0.4005336355838508
2641,"['C5', 'C6', 'C27']",dt,0.4443525626436814
2642,"['C5', 'C6', 'C27']",gnbayes,0.520354045778867
